nr_ambs,nr_emergencias,velocidade_amb,dist_amb_emer,prioridade_emergencia,tempo_de_resposta
40,4,13,8.246211251235321,2,33.04278375710273
40,3,13,8.246211251235321,2,39.311431641908165
40,3,11,8.246211251235321,2,6.49931113658824
40,3,11,8.246211251235321,2,12.99862227317648
40,3,13,19.697715603592208,2,47.3418494270762
40,2,11,19.697715603592208,2,21.580025110193244
40,2,11,19.697715603592208,2,30.161427947210008
40,2,11,19.697715603592208,2,38.74283078422677
40,2,13,20.024984394500787,1,13.0807668299232
40,1,13,33.97057550292606,1,28.307009214988746
38,2,14,26.832815729997478,2,8.83325938999964
38,2,14,6.4031242374328485,8,1.9147320339189784
38,2,12,27.459060435491963,10,5.576510072581994
38,2,10,15.652475842498529,4,5.1304951684997055
38,2,14,5.830951894845301,5,2.832993127835043
38,2,13,18.110770276274835,1,12.786272350196128
38,2,14,28.653097563788805,8,5.093299651969829
38,2,14,25.553864678361276,8,4.650552096908754
38,2,13,33.421549934136806,4,7.141776912944124
38,2,13,22.135943621178654,6,4.40552978787364
38,2,9,20.518284528683193,6,5.55961878415182
38,2,14,20.0,6,3.857142857142857
38,2,9,27.073972741361768,10,7.0164383869692815
38,2,11,24.698178070456937,2,9.49057783099217
38,2,9,27.459060435491963,3,9.102013430109325
38,2,11,13.0,3,5.363636363636363
38,2,14,21.93171219946131,5,5.1331017427801875
38,2,14,9.219544457292887,5,3.3170777796132693
38,2,14,15.264337522473747,8,3.180619646067678
38,2,10,26.92582403567252,5,7.385164807134504
38,2,14,38.897300677553446,1,15.556757239650493
38,2,14,12.041594578792296,2,6.7202277969703275
38,2,10,19.026297590440446,8,4.805259518088089
38,2,8,29.068883707497267,9,8.267220926874316
38,2,14,10.44030650891055,1,11.491472358415793
38,2,14,25.96150997149434,7,4.708787138784906
38,2,14,19.209372712298546,5,4.744196101756935
38,2,10,22.47220505424423,5,6.494441010848846
38,2,9,28.0178514522438,1,16.226189211609732
38,2,14,37.53664875824692,3,8.362378394035275
38,2,14,15.297058540778355,7,3.1852940772540506
38,2,14,7.0710678118654755,7,2.010152544552211
38,2,10,18.110770276274835,8,4.622154055254967
38,2,13,25.632011235952593,7,4.943386343992707
38,2,14,14.035668847618199,3,5.0050955496597425
38,2,14,27.0,3,6.857142857142858
38,2,8,26.019223662515376,5,8.504805915628843
38,2,14,11.313708498984761,4,3.6162440712835373
38,2,14,27.85677655436824,4,5.979539507766891
38,2,14,32.55764119219941,3,7.65109159888563
38,2,14,24.413111231467404,5,5.487587318781058
38,2,14,26.248809496813376,4,5.749829928116196
38,2,14,25.0,2,8.571428571428571
38,2,13,7.0710678118654755,4,3.0878565864408425
38,2,13,36.124783736376884,10,6.557659036365674
38,2,8,17.0,2,9.25
38,2,14,5.0,6,1.7142857142857144
38,2,14,9.055385138137417,3,4.2936264483053455
38,1,14,22.02271554554524,3,6.1461022207921765
41,2,14,24.698178070456937,5,5.52831115292242
41,2,12,11.704699910719626,9,2.9507833184532712
41,2,11,13.416407864998739,2,7.439346884545225
41,2,12,27.51363298439521,2,9.5856054973992
41,2,14,18.027756377319946,3,5.5753937681885635
41,2,12,26.570660511172846,9,5.428443418528808
41,2,14,13.601470508735444,3,4.943067215533635
41,2,14,27.018512172212592,6,4.859787453173228
41,2,12,19.026297590440446,5,5.171049598406741
41,2,14,32.202484376209235,9,5.600354910887034
41,2,13,24.758836806279895,1,13.809051816350753
41,2,14,28.0178514522438,9,5.0025502074634
41,2,10,29.966648127543394,3,8.993329625508679
41,2,12,25.942243542145693,5,6.3237072570242825
41,2,13,19.1049731745428,4,4.939226642237354
41,2,10,14.560219778561036,1,12.912043955712207
41,5,12,18.681541692269406,8,4.1135902820449015
41,4,12,18.681541692269406,8,8.227180564089803
41,4,12,29.206163733020468,7,5.8676939555034116
41,3,14,36.069377593742864,6,6.152768227677552
41,2,12,9.219544457292887,2,12.40428469838556
44,2,12,9.0,6,2.5
44,2,14,14.212670403551895,8,3.030381486221699
44,2,13,33.015148038438355,2,10.079253544375131
44,2,11,10.770329614269007,6,2.9582417480489105
44,2,14,7.0710678118654755,7,2.010152544552211
44,2,13,31.827660925679098,8,5.8965632193352455
44,2,14,18.027756377319946,2,7.5753937681885635
44,2,14,30.528675044947494,7,5.361239292135356
44,2,12,8.06225774829855,1,11.343709624716425
44,2,14,17.029386365926403,3,5.432769480846629
44,2,13,20.615528128088304,3,6.171619712013586
44,2,12,27.018512172212592,8,5.503085362035432
44,2,12,28.792360097775937,5,6.7987266829626565
44,2,12,29.832867780352597,10,5.972144630058766
44,2,14,24.698178070456937,1,13.52831115292242
44,2,14,29.68164415931166,3,7.240234879901665
44,2,13,28.600699292150182,5,6.400107583407721
44,2,14,35.35533905932738,8,6.050762722761054
44,2,11,19.697715603592208,3,6.581402837016765
44,2,14,35.4682957019364,2,10.066899385990915
44,2,14,29.732137494637012,3,7.247448213519573
44,2,14,20.248456731316587,4,4.89263667590237
44,2,13,25.709920264364882,4,5.955372348363828
44,2,10,28.635642126552707,2,10.727128425310541
44,2,14,4.47213595499958,7,1.63887656499994
44,2,14,10.295630140987,4,3.4708043058552858
44,2,9,15.264337522473747,8,4.392075004994166
44,2,14,7.0710678118654755,7,2.010152544552211
44,2,14,32.802438933713454,8,5.686062704816208
44,2,14,27.018512172212592,1,13.859787453173228
44,2,14,28.160255680657446,9,5.02289366866535
44,2,14,8.54400374531753,5,3.22057196361679
44,2,9,18.24828759089466,3,7.0551750201988135
44,2,14,13.038404810405298,8,2.8626292586293283
44,2,14,23.021728866442675,4,5.28881840949181
44,2,14,23.194827009486403,3,6.313546715640914
44,2,14,31.906112267087632,2,9.558016038155376
44,2,14,22.02271554554524,10,4.1461022207921765
44,2,14,27.313000567495326,1,13.901857223927903
44,2,13,27.294688127912362,10,5.199182788909594
44,2,14,10.816653826391969,6,2.5452362609131383
44,2,13,26.90724809414742,6,5.1395766298688335
44,2,14,24.839484696748443,9,4.548497813821206
44,2,14,16.15549442140351,6,3.307927774486216
44,2,14,29.546573405388315,10,5.2209390579126165
44,2,14,24.596747752497688,5,5.51382110749967
44,2,14,20.248456731316587,3,5.89263667590237
44,2,14,18.110770276274835,10,3.5872528966106905
44,2,14,16.0,2,7.285714285714286
44,2,13,3.1622776601683795,7,1.48650425541052
44,2,14,33.94112549695428,1,14.84873221385061
44,2,14,23.345235059857504,10,4.335033579979644
44,2,14,26.570660511172846,4,5.795808644453263
44,2,14,20.615528128088304,2,7.945075446869758
44,2,14,4.47213595499958,1,10.63887656499994
44,2,13,17.0,2,7.615384615384615
44,1,14,25.495097567963924,6,4.642156795423418
15,9,13,30.610455730027933,1,14.70930088154276
15,9,13,20.615528128088304,8,4.171619712013586
15,9,9,20.09975124224178,9,5.46661138716484
15,9,9,8.0,9,2.7777777777777777
15,9,12,14.422205101855956,8,3.4037008503093262
15,9,9,16.0312195418814,8,4.562493231529199
15,9,11,15.297058540778355,6,3.78128337105061
15,9,10,25.612496949731394,6,6.122499389946279
15,9,11,38.2099463490856,4,8.947262972561017
15,9,13,22.20360331117452,4,5.4159389709499255
15,9,10,25.0,9,6.0
15,9,12,24.515301344262525,4,6.0858835573770875
15,14,13,28.0178514522438,7,5.310438684960585
15,14,13,29.546573405388315,7,5.545626677752049
15,14,7,26.92582403567252,6,8.69309258162072
15,14,12,8.48528137423857,5,3.414213562373095
15,14,11,29.410882339705484,4,7.347433152673724
15,14,11,18.35755975068582,9,4.337738136488331
15,14,13,24.0,7,4.6923076923076925
15,14,13,14.317821063276353,8,3.2027417020425157
15,14,12,30.083217912982647,7,6.013869652163774
15,14,10,29.732137494637012,4,7.946427498927402
15,14,11,12.041594578792296,7,3.1893808325076902
15,14,13,27.459060435491963,8,5.224470836229533
15,14,13,16.1245154965971,10,3.480694691784169
15,14,11,8.0,3,4.454545454545455
15,14,11,28.30194339616981,9,6.145807890212693
15,17,13,8.06225774829855,8,2.2403473458920846
15,16,13,32.55764119219941,3,8.008867875722986
15,15,12,30.23243291566195,8,6.0387388192769915
15,14,13,27.892651361962706,6,5.291177132609647
15,13,11,17.4928556845359,4,5.180519215370164
15,12,7,6.324555320336759,3,4.807015805810503
15,11,11,19.924858845171276,3,6.622701608212959
15,10,10,24.20743687382041,3,7.841487374764082
15,9,10,15.811388300841896,2,8.162277660168378
15,8,13,12.529964086141668,2,6.927686782483334
15,7,13,31.144823004794873,2,9.791511231506902
15,6,12,17.08800749063506,2,7.848001248439177
15,5,11,28.0178514522438,2,10.094154809498873
15,4,11,22.360679774997898,2,9.065578140908709
15,3,6,28.844410203711913,1,19.614803401237303
15,2,13,24.413111231467404,1,13.7558632663796
15,1,13,11.40175425099138,1,11.754116038614058
12,9,12,25.079872407968907,7,5.179978734661485
12,9,14,24.041630560342615,6,4.434518651477516
12,9,12,12.041594578792296,7,3.006932429798716
12,10,14,18.027756377319946,9,3.575393768188564
12,10,10,29.410882339705484,7,6.882176467941097
12,10,14,22.360679774997898,7,4.1943828249997
12,10,10,24.166091947189145,7,5.833218389437829
12,10,14,1.0,10,1.1428571428571428
12,10,10,17.4928556845359,6,4.49857113690718
12,10,9,27.018512172212592,8,7.0041138160472425
12,10,11,14.560219778561036,8,3.6473126870110977
12,18,14,23.40939982143925,9,4.344199974491321
12,19,14,27.202941017470888,8,4.886134431067269
12,19,12,24.73863375370596,4,6.123105625617661
12,19,12,19.1049731745428,10,4.184162195757134
12,19,14,13.601470508735444,8,2.9430672155336346
12,19,11,27.018512172212592,7,5.912456758584107
12,19,8,13.341664064126334,7,4.3354160160315836
12,19,9,28.600699292150182,8,7.355710953811151
12,19,14,29.966648127543394,7,5.280949732506199
12,19,14,25.612496949731394,7,4.658928135675914
12,19,12,5.385164807134504,7,1.8975274678557508
12,24,14,23.021728866442675,6,4.28881840949181
12,23,14,31.144823004794873,6,5.449260429256411
12,22,12,20.615528128088304,6,4.435921354681383
12,21,12,16.1245154965971,6,3.6874192494328497
12,20,11,15.231546211727817,5,4.769372038495966
12,19,14,28.0178514522438,5,6.0025502074634
12,18,8,29.068883707497267,5,9.267220926874316
12,17,14,13.601470508735444,5,3.9430672155336346
12,16,12,30.083217912982647,5,7.013869652163774
12,15,12,33.60059523282288,4,7.600099205470481
12,14,11,34.20526275297414,4,8.219138682358935
12,13,14,28.284271247461902,3,7.040610178208843
12,12,14,24.186773244895647,3,6.455253320699378
12,11,14,28.460498941515414,3,7.06578556307363
12,10,12,28.0178514522438,3,7.6696419087073
12,9,12,30.01666203960727,3,8.00277700660121
12,8,11,22.090722034374522,3,7.0164949153408225
12,7,10,25.709920264364882,3,8.141984052872976
12,6,10,25.079872407968907,3,8.015974481593782
12,5,14,17.0,2,7.428571428571429
12,4,10,27.16615541441225,2,10.43323108288245
12,3,14,29.410882339705484,1,14.201554619957927
12,2,12,15.297058540778355,1,12.549509756796393
12,1,9,30.886890422961002,1,16.863753427324667
45,2,13,5.0990195135927845,10,1.7844645405527362
45,2,14,14.142135623730951,6,3.0203050891044216
45,2,13,22.80350850198276,6,4.508232077228117
45,2,12,30.463092423455635,4,7.077182070575939
45,2,14,22.47220505424423,6,4.210315007749176
45,2,14,29.546573405388315,9,5.2209390579126165
45,2,12,23.345235059857504,9,4.890872509976251
45,2,14,27.018512172212592,4,5.859787453173228
45,2,10,25.179356624028344,4,7.035871324805669
45,2,13,21.2602916254693,6,4.270814096226046
45,2,14,28.178005607210743,1,14.025429372458678
45,2,12,24.166091947189145,1,14.02768199119819
45,2,12,21.37755832643195,6,4.562926387738658
45,2,13,32.202484376209235,5,6.954228365570652
45,2,14,20.0,8,3.857142857142857
45,2,12,28.42534080710379,2,9.737556801183965
45,2,11,19.235384061671343,1,13.497342556667517
45,2,11,24.20743687382041,7,5.401352158876438
45,2,13,15.231546211727817,1,12.34331480180428
45,2,8,15.033296378372908,4,5.7583240945932275
45,2,14,24.186773244895647,9,4.455253320699378
45,2,9,28.0178514522438,6,7.226189211609733
45,2,14,17.0,10,3.4285714285714284
45,2,8,17.72004514666935,7,5.430011286667337
45,2,14,5.0,10,1.7142857142857144
45,2,10,28.231188426986208,8,6.646237685397241
45,2,12,16.278820596099706,3,5.713136766016618
45,2,12,32.449961479175904,10,6.408326913195984
45,2,14,24.331050121192877,6,4.475864303027554
45,2,14,21.840329667841555,4,5.120047095405937
45,2,11,30.463092423455635,5,7.538744076991933
45,2,11,12.727922061357855,4,4.314167647519611
45,2,11,9.219544457292887,3,4.6762808104168885
45,1,9,26.419689627245813,3,8.871042139387958
24,2,14,22.825424421026653,10,4.260774917289522
24,2,14,26.248809496813376,9,4.749829928116196
24,2,13,23.259406699226016,9,4.578370261419387
24,2,13,4.123105625617661,10,1.634323942402717
24,2,13,8.06225774829855,8,2.2403473458920846
24,2,14,13.0,6,2.857142857142857
24,2,12,20.8806130178211,10,4.480102169636851
24,2,10,14.212670403551895,6,3.842534080710379
24,2,14,28.231188426986208,7,5.033026918140886
24,2,9,28.160255680657446,4,8.257834595701656
24,2,10,29.0,2,10.8
24,2,14,26.476404589747453,4,5.782343512821065
24,2,14,10.04987562112089,3,4.4356965173029845
24,2,14,31.906112267087632,4,6.558016038155376
24,2,14,27.018512172212592,3,6.859787453173228
24,2,9,5.830951894845301,9,2.2957670877434
24,2,13,25.179356624028344,3,6.8737471729274375
24,2,8,24.73863375370596,1,16.18465843842649
24,2,14,29.410882339705484,9,5.201554619957927
24,2,14,10.0,6,2.428571428571429
24,2,9,21.540659228538015,1,14.786813161897337
24,2,9,21.213203435596427,6,5.714045207910317
24,2,14,26.68332812825267,9,4.81190401832181
24,2,14,18.601075237738275,6,3.657296462534039
24,2,14,25.317977802344327,8,4.616853971763476
24,2,14,32.449961479175904,3,7.635708782739415
24,2,13,25.709920264364882,5,5.955372348363828
24,2,14,30.01666203960727,9,5.288094577086753
24,2,14,22.80350850198276,7,4.257644071711823
24,2,14,20.615528128088304,2,7.945075446869758
24,1,8,17.11724276862369,1,14.279310692155923
37,2,14,11.40175425099138,3,4.628822035855912
37,2,14,28.160255680657446,3,7.02289366866535
37,2,12,20.248456731316587,9,4.374742788552764
37,2,14,23.323807579381203,3,6.331972511340172
37,2,12,9.219544457292887,9,2.536590742882148
37,2,13,36.069377593742864,9,6.549135014421979
37,2,10,8.06225774829855,10,2.61245154965971
37,2,9,14.142135623730951,8,4.142696805273545
37,2,13,19.72308292331602,2,8.034320449740926
37,2,10,25.495097567963924,5,7.0990195135927845
37,2,14,21.18962010041709,1,13.027088585773871
37,2,14,13.45362404707371,2,6.9219462924391015
37,2,14,17.0,1,12.428571428571429
37,2,14,14.035668847618199,5,4.0050955496597425
37,2,11,34.713109915419565,9,7.311474530076285
37,2,9,36.87817782917155,9,9.195150628704788
37,2,10,21.095023109728988,4,6.219004621945798
37,2,13,26.40075756488817,3,7.061655009982795
37,2,11,25.709920264364882,10,5.674530957157251
37,2,14,29.832867780352597,10,5.2618382543360855
37,2,14,25.179356624028344,1,13.597050946289762
37,2,8,22.360679774997898,9,6.5901699437494745
37,2,13,24.515301344262525,10,4.771584822194235
37,2,8,35.35533905932738,6,9.838834764831844
37,2,14,19.72308292331602,6,3.8175832747594316
37,2,14,32.802438933713454,3,7.686062704816208
37,2,14,9.848857801796104,3,4.406979685970872
37,2,8,23.53720459187964,5,7.88430114796991
37,2,14,10.04987562112089,1,11.435696517302985
37,2,13,24.041630560342615,3,6.698712393898864
37,2,8,26.90724809414742,7,7.726812023536855
37,2,14,1.4142135623730951,6,1.2020305089104422
37,2,13,17.72004514666935,5,4.726160791795285
37,2,14,23.345235059857504,2,8.335033579979644
37,2,14,30.610455730027933,3,7.372922247146848
37,2,14,38.897300677553446,1,15.556757239650493
37,2,13,16.401219466856727,10,3.5232645333625734
37,2,13,23.430749027719962,3,6.604730619649224
37,2,9,9.055385138137417,10,3.0123078084749815
37,2,13,24.351591323771842,1,13.746398665195668
37,2,9,9.055385138137417,4,4.012307808474981
37,2,14,13.341664064126334,10,2.905952009160905
37,2,14,34.058772731852805,8,5.865538961693258
37,2,14,28.160255680657446,7,5.02289366866535
37,2,14,26.0,6,4.714285714285714
37,2,13,26.248809496813376,3,7.038278384125134
37,2,13,29.832867780352597,8,5.589671966208092
37,2,12,20.223748416156685,10,4.370624736026114
37,2,14,33.421549934136806,4,6.7745071334481155
37,2,14,19.1049731745428,5,4.729281882077543
37,2,14,1.4142135623730951,1,10.202030508910441
37,2,14,31.622776601683793,10,5.5175395145262565
37,2,13,17.26267650163207,7,3.655796384866472
37,1,13,4.0,7,1.6153846153846154
10,11,10,16.492422502470642,10,4.298484500494128
10,11,13,16.401219466856727,9,3.5232645333625734
10,11,12,15.0,9,3.5
10,11,13,28.442925306655784,10,5.375834662562428
10,11,13,31.240998703626616,8,5.806307492865633
10,11,9,30.479501308256342,10,7.773222512945853
10,11,13,23.08679276123039,8,4.551814270958522
10,11,12,30.805843601498726,8,6.134307266916454
10,11,10,1.4142135623730951,8,1.282842712474619
10,11,11,24.0,6,5.363636363636363
10,21,13,2.23606797749979,9,1.3440104580768908
10,21,13,25.80697580112788,9,4.97030396940429
10,21,13,29.206163733020468,8,5.493255958926226
10,21,13,14.560219778561036,10,3.2400338120863132
10,21,12,13.416407864998739,9,3.23606797749979
10,21,11,13.45362404707371,8,3.446113463104311
10,21,10,26.476404589747453,8,6.295280917949491
10,20,13,11.180339887498949,8,2.7200522903844537
10,19,13,32.449961479175904,7,5.9923017660270625
10,18,13,33.60059523282288,7,6.169322343511213
10,17,13,23.0,6,4.538461538461538
10,16,13,28.178005607210743,6,5.33507778572473
10,15,13,33.015148038438355,6,6.079253544375131
10,14,12,24.020824298928627,6,5.0034707164881045
10,13,11,20.396078054371138,6,4.70837782806748
10,12,13,21.540659228538015,6,4.313947573621233
10,11,6,29.068883707497267,5,11.689627902499089
10,10,13,25.0,4,5.846153846153847
10,9,12,27.586228448267445,4,6.597704741377908
10,8,13,9.055385138137417,4,3.393136175098064
10,7,13,23.53720459187964,3,6.621108398750714
10,6,13,28.231188426986208,3,7.3432597579978784
10,5,13,13.892443989449804,2,7.137299075299969
10,4,12,24.020824298928627,2,9.003470716488104
10,3,11,21.02379604162864,1,13.822508371205206
10,2,10,5.0,1,11.0
10,1,9,25.019992006393608,1,15.559998223643024
47,2,12,11.0,9,2.833333333333333
47,2,14,19.4164878389476,4,4.773783976992514
47,2,13,21.213203435596427,9,4.263569759322527
47,2,14,28.861739379323623,4,6.123105625617661
47,2,11,29.68164415931166,1,15.3966625744203
47,2,14,32.449961479175904,7,5.635708782739415
47,2,11,18.384776310850235,2,8.342686601972769
47,2,14,16.1245154965971,6,3.3035022137995855
47,2,14,2.0,9,1.2857142857142856
47,2,12,17.029386365926403,10,3.838231060987734
47,2,13,29.154759474226502,6,5.485347611419462
47,2,14,23.259406699226016,10,4.322772385603717
47,2,12,19.0,5,5.166666666666666
47,2,13,24.413111231467404,8,4.755863266379601
47,2,11,29.068883707497267,2,10.28525158318132
47,2,11,28.600699292150182,6,6.200127144027306
47,2,12,18.973665961010276,5,5.16227766016838
47,2,10,17.72004514666935,5,5.5440090293338695
47,2,10,28.861739379323623,6,6.772347875864725
47,2,9,38.2099463490856,6,9.491099188685688
47,2,10,12.041594578792296,7,3.4083189157584592
47,2,11,24.0,1,14.363636363636363
47,2,10,16.1245154965971,7,4.22490309931942
47,2,12,22.20360331117452,9,4.70060055186242
47,2,14,20.808652046684813,2,7.972664578097831
47,2,14,31.11269837220809,3,7.444671196029727
47,2,14,31.400636936215164,3,7.485805276602166
47,2,14,28.319604517012593,3,7.0456577881446565
47,2,11,10.63014581273465,8,2.9327537841335727
47,2,9,26.248809496813376,7,6.833068777069639
47,2,8,22.02271554554524,3,8.50567888638631
47,2,14,7.0710678118654755,3,4.010152544552211
47,2,14,29.732137494637012,7,5.247448213519573
47,2,14,15.264337522473747,1,12.180619646067678
47,2,14,25.179356624028344,6,4.597050946289763
47,2,14,17.08800749063506,9,3.44114392723358
47,2,14,23.021728866442675,8,4.28881840949181
47,1,14,17.26267650163207,8,3.4660966430902955
33,2,14,24.698178070456937,1,13.52831115292242
33,2,14,11.180339887498949,2,6.59719141249985
33,2,14,23.53720459187964,7,4.362457798839948
33,2,13,23.769728648009426,10,4.656881330462989
33,2,13,23.600847442411894,1,13.630899606524906
33,2,11,30.4138126514911,7,6.529784118452927
33,2,12,28.178005607210743,10,5.696334267868457
33,2,14,5.0990195135927845,8,1.7284313590846834
33,2,13,29.68164415931166,10,5.5664067937402555
33,2,11,32.2490309931942,4,7.863460180580763
33,2,12,9.055385138137417,7,2.509230856356236
33,2,10,34.40930106817051,7,7.881860213634101
33,2,14,9.219544457292887,2,6.317077779613269
33,2,14,29.120439557122072,9,5.160062793874582
33,2,10,16.0312195418814,6,4.20624390837628
33,2,11,18.027756377319946,1,13.277773886785445
33,2,14,14.866068747318506,9,3.1237241067597865
33,2,10,27.294688127912362,7,6.458937625582473
33,2,13,28.653097563788805,6,5.408168855967508
33,2,14,26.0,5,5.714285714285714
33,2,14,27.586228448267445,5,5.940889778323921
33,2,14,17.4928556845359,1,12.498979383505128
33,2,8,21.840329667841555,9,6.460082416960389
33,2,8,8.94427190999916,1,12.23606797749979
33,2,13,21.633307652783937,6,4.328201177351374
33,2,9,16.278820596099706,2,8.617515688022158
33,2,14,28.635642126552707,3,7.0908060180789585
33,2,14,15.264337522473747,8,3.180619646067678
33,2,9,18.439088914585774,9,5.097575314352394
33,2,13,28.42534080710379,9,5.373129354939045
33,2,13,21.095023109728988,3,6.245388170727537
33,2,14,22.561028345356956,3,6.2230040493367085
33,2,13,24.698178070456937,3,6.799719703147221
33,2,12,5.830951894845301,9,1.9718253158075503
33,2,14,31.064449134018133,8,5.437778447716876
33,2,14,21.93171219946131,10,4.1331017427801875
33,2,13,21.95449840010015,5,5.377615138476946
33,2,13,23.345235059857504,6,4.591574624593463
33,2,14,22.20360331117452,3,6.171943330167789
33,2,13,21.633307652783937,8,4.328201177351374
33,2,14,1.0,5,2.142857142857143
33,2,14,17.0,8,3.4285714285714284
33,2,13,24.698178070456937,6,4.799719703147221
33,2,14,8.48528137423857,9,2.2121830534626525
33,2,13,12.206555615733702,4,3.8779316331898004
33,2,14,18.027756377319946,2,7.5753937681885635
33,1,14,13.0,7,2.857142857142857
33,1,14,27.294688127912362,3,6.8992411611303375
33,1,13,14.317821063276353,1,12.202741702042516
33,2,14,8.48528137423857,8,2.2121830534626525
33,2,13,28.0178514522438,1,14.310438684960584
33,2,13,16.278820596099706,8,3.504433937861493
33,1,14,27.459060435491963,2,8.922722919355994
33,1,14,26.40075756488817,10,4.771536794984025
33,2,14,9.0,5,3.2857142857142856
33,1,13,10.816653826391969,9,2.664100588675687
48,2,14,28.284271247461902,10,5.040610178208843
48,2,12,1.4142135623730951,5,2.2357022603955157
48,2,14,32.202484376209235,4,6.600354910887034
48,2,12,22.135943621178654,6,4.68932393686311
48,2,10,5.656854249492381,1,11.131370849898476
48,2,14,25.45584412271571,1,13.636549160387958
48,2,11,14.866068747318506,9,3.7029215904215467
48,2,13,29.698484809834994,4,6.568997663051538
48,2,12,18.027756377319946,10,4.004626062886658
48,2,13,36.069377593742864,9,6.549135014421979
48,2,14,25.0,6,4.571428571428571
48,1,14,32.55764119219941,2,9.65109159888563
23,2,14,17.69180601295413,4,4.527400858993447
23,2,13,23.769728648009426,5,5.656881330462989
23,2,13,16.64331697709324,3,5.56051030416819
23,2,12,4.0,9,1.6666666666666665
23,2,13,23.021728866442675,2,8.54180444099118
23,2,14,29.410882339705484,10,5.201554619957927
23,2,12,23.259406699226016,6,4.876567783204337
23,2,11,28.653097563788805,8,6.209654102507056
23,2,14,5.385164807134504,6,1.769309258162072
23,2,13,11.661903789690601,4,3.794139044567785
23,2,14,10.0,3,4.428571428571429
23,2,13,28.635642126552707,9,5.4054834040850315
23,2,8,27.16615541441225,9,7.791538853603062
23,2,9,12.727922061357855,4,4.82842712474619
23,2,11,26.419689627245813,10,5.803579932226511
23,2,13,32.7566787083184,4,7.0394890320489845
23,2,12,21.02379604162864,5,5.503966006938107
23,2,14,31.064449134018133,10,5.437778447716876
23,2,14,29.546573405388315,3,7.2209390579126165
23,1,13,19.209372712298546,3,5.955288109584392
23,1,8,33.97057550292606,6,9.492643875731515
23,2,13,27.018512172212592,3,7.1566941803403985
23,2,8,31.827660925679098,7,8.956915231419774
23,2,14,25.709920264364882,8,4.672845752052126
23,2,13,18.027756377319946,5,4.773500981126146
23,2,9,24.041630560342615,10,6.342584568965026
23,1,14,26.570660511172846,3,6.795808644453263
23,1,13,26.0,4,6.0
34,2,10,10.04987562112089,4,4.009975124224178
34,2,13,10.198039027185569,2,6.568929081105472
34,2,14,22.67156809750927,7,4.238795442501324
34,2,10,1.0,6,1.2
34,2,13,27.80287754891569,3,7.27736577675626
34,2,12,30.083217912982647,2,10.013869652163773
34,2,11,10.816653826391969,6,2.966664332071267
34,2,13,22.02271554554524,5,5.388110083930037
34,2,14,2.8284271247461903,10,1.4040610178208843
34,2,13,18.0,6,3.769230769230769
34,2,10,25.942243542145693,3,8.188448708429139
34,2,14,20.615528128088304,6,3.9450754468697578
34,2,12,30.4138126514911,9,6.068968775248517
34,2,11,25.495097567963924,5,6.63547228508435
34,2,14,8.06225774829855,9,2.151751106899793
34,2,14,11.180339887498949,1,11.59719141249985
34,2,10,26.40075756488817,6,6.280151512977634
34,2,12,23.0,8,4.833333333333334
34,2,9,29.120439557122072,8,7.471208790471572
34,2,10,22.02271554554524,1,14.404543109109047
34,2,14,14.317821063276353,9,3.0454030090394792
34,2,13,7.810249675906654,2,6.201576873216409
34,2,10,26.40075756488817,2,10.280151512977634
34,2,9,23.769728648009426,10,6.282161921779872
34,2,8,25.079872407968907,2,11.269968101992227
34,2,14,21.540659228538015,2,8.077237032648288
34,2,13,16.0312195418814,7,3.4663414679817537
34,2,14,16.55294535724685,10,3.3647064796066926
34,2,13,2.23606797749979,4,2.3440104580768906
34,2,12,10.04987562112089,5,3.6749792701868147
34,2,13,19.026297590440446,7,3.927122706221607
34,2,14,27.65863337187866,10,4.951233338839809
34,2,13,35.0,4,7.384615384615385
34,2,8,32.449961479175904,2,13.112490369793976
34,2,14,16.55294535724685,4,4.364706479606692
34,2,10,20.248456731316587,7,5.049691346263318
34,2,13,17.26267650163207,3,5.655796384866472
34,2,14,2.23606797749979,9,1.31943828249997
34,2,8,28.42534080710379,8,8.106335201775948
34,2,14,5.830951894845301,7,1.832993127835043
34,2,14,24.166091947189145,5,5.452298849598449
34,2,14,16.55294535724685,2,7.364706479606692
34,2,13,20.024984394500787,7,4.080766829923198
34,2,13,14.142135623730951,10,3.175713172881685
34,2,13,28.284271247461902,4,6.35142634576337
34,2,13,11.180339887498949,3,4.720052290384453
34,2,14,25.0,5,5.571428571428571
34,1,13,21.540659228538015,5,5.313947573621233
34,1,13,26.019223662515376,10,5.0029574865408275
34,2,14,16.0312195418814,7,3.290174220268771
34,2,13,21.470910553583888,3,6.303217008243675
34,1,13,20.248456731316587,5,5.115147189433321
34,2,14,29.832867780352597,5,6.2618382543360855
34,2,14,29.698484809834994,1,14.242640687119284
34,1,13,26.1725046566048,5,6.0265391779392
52,2,14,29.068883707497267,7,5.15269767249961
52,2,14,18.027756377319946,8,3.575393768188564
52,2,13,25.709920264364882,4,5.955372348363828
52,2,14,15.033296378372908,7,3.147613768338987
52,2,13,15.652475842498529,5,4.408073206538235
52,2,14,19.849433241279208,10,3.835633320182744
52,2,13,16.1245154965971,7,3.480694691784169
52,2,11,20.615528128088304,9,4.748277841470601
52,2,14,31.38470965295043,5,6.48352995042149
52,2,12,25.495097567963924,8,5.249182927993988
52,2,11,17.0,1,13.09090909090909
52,2,13,23.345235059857504,10,4.591574624593463
52,2,13,33.301651610693426,8,6.1233310170297575
